作答ID,用户ID,开始时间,结束时间,作答时长,作答渠道,发布ID,问卷发布名称,IP,经度,纬度,省份,城市,设备类型,操作系统类型,浏览器类型,屏幕分辨率,Synchronicity,Group,Edu,Education,Language,USEOFAI,Synchronicity_1,Synchronicity_2,Synchronicity_3,Synchronicity_4,Synchronicity_5,Synchronicity_6,Synchronicity_7,Synchronicity_8,Synchronicity_9,Synchronicity_10,Synchronicity_11,Synchronicity_12,Relevance_6,Relevance_7,Relevance_8,Relevance_9,Persuasiveness_4,Persuasiveness_5,Persuasiveness_6,Excitement_4,Excitement_5,Excitement_8,Excitement_9,Referencing_1,Referencing_4,Referencing_5,PrivacyConcern_1,PrivacyConcern_2,PrivacyConcern_3,PrivacyConcern_4,PrivacyConcern_5,PrivacyConcern_6,PrivacyConcern_7,PrivacyConcern_8,DisadvantagingTarget_1,DisadvantagingTarget_2,DisadvantagingTarget_3,Autheticity_1,Autheticity_2,Autheticity_3,Trustworthiness_1,Trustworthiness_2,Trustworthiness_3,Trustworthiness_5,Trustworthiness_6,AwarenessGenAI_1,AwarenessGenAI_2,AwarenessGenAI_3,AwarenessGenAI_4,Colonisation_ExcessiveManipulation4,Colonisation_ExcessiveManipulation5,Colonisation_ExcessiveManipulation6,Colonisation_ExcessiveManipulation7,Reflexivity_Potential4,Reflexivity_Potential5,Reflexivity_Potential6,Reflexivity_Potential9,Engagement_Info1,Engagement_Info2,Engagement_Info3,Engagement_Emotion1,Engagement_Emotion2,Engagement_Emotion3,Engagement_Behaviour1,Engagement_Behaviour2,Engagement_Behaviour3,Recall_Brand,Recall_Influencer,ResponseTime1,ResponseTime2,ResponseTime3,PRIVACYCONCERN,DISADVANTAGING,AUTHETICITY,COLONISATION,REFLXIVITY,AI_REALISATION,PERCERIVED_SYNCHRONICITY,CAT_PRIVACYCONCERN,CAT_DISADVANTAGING,CAT_AUTHENTICITY,CAT_COLONISATION,CAT_REFLEXIVITY,CAT_AI_REALISATION,CAT_AUTHETICITY
Q1kGqXQvgl4,4enkDJ0M,2025-01-07 22:49:30,2025-01-07 23:06:02,992,1,B3yiI3,消费者性格与AI视频广告研究真人组（主研究-Study3）,113.101.212.49,111.9765937,21.8739766,广东省,阳江市,COMPUTER,Windows,Chrome,1440px*900px,1,7,4,2,1,3,4,5,5,4,4,4,5,2,2,3,4,3,3,2,4,5,3,3,2,3,2,4,3,4,4,5,5,3,4,5,4,2,4,4,4,4,4,2,3,3,4,4,3,3,4,5,4,5,5,2,1,1,3,3,4,3,4,4,5,4,3,3,3,4,4,5,7,7,36428.9,27055.6,25671,3.77777777777778,4.28571428571429,3.25,1.75,3.71428571428571,4.75,3.75,1,1,0,0,0,1,0
NPXzQJ2OEmm,neP2REd7,2025-01-07 22:23:13,2025-01-07 22:41:12,1079,1,B3yiI3,消费者性格与AI视频广告研究真人组（主研究-Study3）,223.85.149.95,105.0648290,29.6010160,四川省,内江市,COMPUTER,Windows,Chrome,1280px*720px,1,7,5,5,1,3,5,5,5,4,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,4,5,4,2,2,2,2,3,2,1,3,2,2,2,4,5,4,4,5,5,4,4,4,5,4,3,3,2,2,2,4,4,4,5,4,5,5,5,5,4,4,5,5,7,7,66780.2,74375.9,30733.5,2,1.57142857142857,4.375,2.25,4.42857142857143,4,4.83333333333333,0,0,1,0,1,1,1
Q1kGvG5Q0qv,p7YvqoZL,2025-01-07 22:26:37,2025-01-07 22:39:51,794,1,B3yiI3,消费者性格与AI视频广告研究真人组（主研究-Study3）,60.222.206.109,111.0167360,35.0496020,山西省,运城市,COMPUTER,Windows,Chrome,1920px*1080px,1,7,4,2,1,3,5,4,5,5,4,4,4,5,4,5,5,5,4,4,4,4,5,4,4,5,4,5,5,4,5,4,4,4,5,5,4,3,4,4,2,2,2,4,4,4,4,4,5,4,4,5,5,5,4,1,2,2,3,4,4,4,5,4,4,5,4,5,5,5,5,4,7,7,65428,115029.5,27737.4,4,1.71428571428571,4.125,2,4.14285714285714,4.75,4.58333333333333,1,0,1,0,1,1,1
bo3P3ArVJQy,xMo3vBBM,2025-01-08 18:54:56,2025-01-08 19:24:42,1786,1,iyAfQn,消费者性格与AI视频广告研究真人组（Part2-Study3）,112.39.228.84,120.8700586,40.7435581,辽宁省,葫芦岛市,COMPUTER,Windows,Chrome,1366px*768px,1,7,4,3,1,3,4,4, ,4,4,5,4,4,3,3,3,4,3,2,2,3,4,4,4,4,3,3,3,4,3,3,5,5,5,4,5,5,5,4,2,3,3,4,3,3,3,4,2,3,4,3,4,3,3,4,4,4,5,3,3,3,4,4,4,4,3,3,4,2,2,2,7,7,144042.9,82955.7,32406.7,4.66666666666667,3,3.25,4.25,3.57142857142857,3.25, ,1,1,0,1,0,0,0
vwkaXx31aQX,J7qmb2q7,2025-01-08 16:33:39,2025-01-08 16:49:34,955,1,iyAfQn,消费者性格与AI视频广告研究真人组（Part2-Study3）,39.162.193.134,114.0494693,32.9796577,河南省,驻马店市,COMPUTER,Windows,Chrome,1536px*864px,1,7,4,4,1,3,4,4,5,4,5,5,4,4,4,5,4,3,3,4,4,4,4,4,4,5,5,4,5,4,5,4,4,3,4,5,5,3,4,4,4,4,4,4,4,4,4,4,4,3,4,3,3,3,3,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,3,4,7,7,32206.8,22513.3,29546.1,4,3.28571428571429,3.875,3.75,4,3,4.25,1,1,1,1,1,0,1
mNV8xbOxkrA,ve8aAQzM,2025-01-08 16:38:43,2025-01-08 16:49:19,636,1,iyAfQn,消费者性格与AI视频广告研究真人组（Part2-Study3）,123.52.19.223,113.6222160,34.7548010,河南省,郑州市,COMPUTER,Windows,Chrome,1920px*1080px,1,7,4,5,1,3,4,5,4,4,4,5,5,4,4,4,5,5,4,4,5,5,5,4,4,4,4,5,5,4,5,5,2,1,1,2,2,2,1,1,2,1,2,4,5,4,4,4,5,4,4,2,2,1,1,1,2,2,2,4,4,4,4,4,5,4,4,4,4,3,4,4,7,7,15479.2,7062.7,32979.6,1.44444444444444,1.71428571428571,4.25,1.75,4.42857142857143,1.5,4.41666666666667,0,0,1,0,1,0,1
Q1k5amNbwlb,J7q840pM,2025-01-08 16:31:57,2025-01-08 16:41:43,586,1,iyAfQn,消费者性格与AI视频广告研究真人组（Part2-Study3）,39.158.20.5,114.9510150,25.8514450,江西省,赣州市,COMPUTER,Windows,Chrome,1280px*720px,1,7,4,2,1,3,4,4,4,4,5,3,4,4,4,4,4,5,3,3,3,3,3,3,3,2,2,3,3,3,3,3,4,4,4,5,5,5,5,5,4,3,2,3,3,3,4,3,3,3,3,3,5,4,4,5,3,4,3,3,3,3,3,2,4,3,2,2,2,3,2,2,7,7,24536.8,31108.4,26154,4.55555555555556,3.42857142857143,3.125,3.75,3.57142857142857,4,4.08333333333333,1,1,0,1,0,1,0
oGmgyRJEVn6,5M2jlB2M,2025-01-08 16:27:57,2025-01-08 16:38:08,611,1,iyAfQn,消费者性格与AI视频广告研究真人组（Part2-Study3）,119.164.206.57,117.0413500,36.6623208,山东省,济南市,COMPUTER,Windows,Chrome,1536px*864px,1,7,4,3,1,3,4,5,5,4,4,5,4,3,4,2,4,5,4,2,2,4,4,4,5,3,2,2,2,4,4,4,4,3,5,4,4,2,4,4,2,2,1,4,4,4,4,5,5,5,4,4,3,4,4,4,3,2,4,4,5,4,5,4,5,5,4,2,3,4,2,2,7,7,65534.5,8740.9,23683.5,3.66666666666667,1.85714285714286,4.375,3.25,4.42857142857143,3.75,4.08333333333333,1,0,1,1,1,0,1
Q1knb9njqvv,J7qr9X6L,2025-01-08 12:44:29,2025-01-08 12:53:36,547,1,FBzu6b,消费者性格与AI视频广告研究mismatch真人组（Study3）,183.211.80.161,120.7294060,31.2659480,江苏省,苏州市,COMPUTER,Windows,Chrome,1536px*864px,0,7,5,2,1,3,4,3,3,3,3,3,4,4,4,4,5,4,3,3,4,3,3,3,3,3,4,3,3,4,3,3,4,3,3,3,3,4,4,4,2,3,3,4,3,3,4,4,4,4,4,3,4,3,3,3,4,4,4,4,3,3,4,4,4,4,4,3,3,4,4,4,10,7,60052.2,22171.9,32534.9,3.55555555555556,3,3.75,3.75,3.28571428571429,3.25,3.66666666666667,1,1,0,1,0,0,0
Q1kn1BGjAKB,J7qWaqge,2025-01-08 10:34:57,2025-01-08 10:47:55,778,1,FBzu6b,消费者性格与AI视频广告研究mismatch真人组（Study3）,49.82.180.158,119.0476799,33.6033275,江苏省,淮安市,COMPUTER,Windows,Chrome,1366px*768px,0,7,4,4,1,3,4,4,3,2,4,3,4,5,5,4,3,4,5,4,5,4,4,4,5,4,5,5,5,5,4,4,4,5,4,4,5,3,4,4,2,2,1,4,4,5,4,4,5,5,5,4,4,5,5,4,4,5,4,5,4,4,5,4,4,5,4,4,5,3,4,4,10,7,36233.9,36168.2,29546.9,3.88888888888889,2.85714285714286,4.5,4.25,4.42857142857143,4.5,3.75,1,1,1,1,1,1,1
g90mPrqv815,0eyYOnQe,2025-01-08 10:14:56,2025-01-08 10:32:37,1061,1,FBzu6b,消费者性格与AI视频广告研究mismatch真人组（Study3）,111.4.135.199,114.1605200,30.5088320,湖北省,武汉市,COMPUTER,Windows,Firefox,1632px*918px,0,7,5,3,1,3,4,4,4,3,3,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,3,3,4,3,3,3,3,3,3,3,3,3,2,3,2,3,3,3,4,4,4,3,4,4,4,3,3,3,3,3,2,3,3,4,4,4,4,4,4,4,4,3,3,3,10,7,101765,10891,25522,3,3,3.5,2.75,3.42857142857143,3.5,3.75,0,1,0,1,0,0,0
mNVVJo42xld,leNX5DB7,2025-01-08 07:47:28,2025-01-08 08:10:22,1374,1,FBzu6b,消费者性格与AI视频广告研究mismatch真人组（Study3）,183.199.189.178,116.8497491,38.3109803,河北省,沧州市,COMPUTER,Windows,Chrome,1024px*768px,0,7,4,4,1,3,4,5,4,4,5,4,5,4,5,4,5,5,5,3,4,5,4,4,5,4,4,4,5,4,4,4,4,2,4,5,4,3,2,2,2,2,1,4,4,5,4,4,5,4,5,3,2,3,2,2,1,2,2,4,4,5,5,4,5,4,4,4,5,4,4,5,10,7,66768.9,36974.9,43510,3,1.71428571428571,4.375,1.75,4.57142857142857,2.5,4.5,0,0,1,0,1,0,1
nZoo3N2la00,37KVpbkM,2025-01-08 07:52:53,2025-01-08 08:04:09,676,1,FBzu6b,消费者性格与AI视频广告研究mismatch真人组（Study3）,119.187.124.86,115.4691250,35.2401634,山东省,菏泽市,COMPUTER,Windows,Chrome,1536px*864px,0,7,4,4,1,2,4,5,4,4,5,4,4,4,4,4,5,4,4,4,5,4,4,4,4,4,5,5,4,4,4,4,2,2,1,1,2,3,2,2,2,1,2,4,4,5,4,4,5,4,4,4,4,4,4,2,2,2,1,3,4,4,4,4,4,5,4,4,4,4,4,5,10,7,72758.2,38721.6,28294.9,1.88888888888889,1.71428571428571,4.25,1.75,4,4,4.25,0,0,1,0,1,1,1
lAGJaYD1pyx,kMrRv4yM,2025-01-07 23:37:15,2025-01-07 23:53:01,946,1,FBzu6b,消费者性格与AI视频广告研究mismatch真人组（Study3）,39.129.255.173,101.8536419,24.5652958,云南省,楚雄彝族自治州,COMPUTER,Windows,Chrome,1366px*768px,0,7,4,3,1,3,2,2,1,3,2,1,2,4,4,2,1,2,3,2,2,4,4,4,5,4,2,4,4,4,5,2,4,5,5,4,5,5,4,5,4,4,3,4,3,4,4,4,4,4,2,5,4,4,3,2,4,2,2,2,4,4,4,4,5,4,4,4,5,4,5,4,10,7,64795.4,52862.5,42068.5,4.55555555555556,3.71428571428571,3.625,2.5,3.42857142857143,4,2.16666666666667,1,1,0,0,0,1,0
Xy4r53dBZwj,9LQnd44e,2025-01-07 23:06:57,2025-01-07 23:38:31,1894,1,FBzu6b,消费者性格与AI视频广告研究mismatch真人组（Study3）,119.129.50.193,113.2592260,23.1154170,广东省,广州市,COMPUTER,Windows,Chrome,3072px*1728px,0,7,5,4,1,3,4,3,2,4,5,3,4,2,2,2,4,5,4,2,2,3,4,4,2,4,2,4,3,3,4,3,1,1,3,2,3,1,1,2,3,3,2,4,5,4,4,4,5,3,4,5,5,5,4,3,2,1,1,4,5,4,3,4,5,4,5,3,4,4,5,5,10,7,58076.1,30602.2,30449.1,1.77777777777778,2.42857142857143,4.125,1.75,4,4.75,3.33333333333333,0,1,1,0,1,1,1
Q1kGj8Wq8Wd,ve8oAZxL,2025-01-07 22:55:32,2025-01-07 23:10:47,915,1,FBzu6b,消费者性格与AI视频广告研究mismatch真人组（Study3）,121.230.22.114,119.9226594,32.4832614,江苏省,泰州市,COMPUTER,Windows,Chrome,1280px*720px,0,7,4,3,1,3,4,5,5,4,4,5,4,4,5,4,5,5,5,4,4,5,5,4,4,4,4,4,4,5,5,4,3,2,2,2,1,3,3,1,2,1,2,5,4,4,4,5,4,4,5,5,4,4,5,2,1,1,2,4,5,4,4,5,4,5,4,4,5,4,5,4,10,7,37024.8,36812.4,38385.8,2.11111111111111,1.71428571428571,4.375,1.5,4.28571428571429,4.5,4.5,0,0,1,0,1,1,1
Q1kGJRo5ddv,xebdBqN7,2025-01-07 22:48:53,2025-01-07 23:00:15,682,1,FBzu6b,消费者性格与AI视频广告研究mismatch真人组（Study3）,112.45.178.180,107.4918867,31.2079864,四川省,达州市,COMPUTER,Windows,Chrome,1536px*864px,0,7,2,3,1,3,4,5,4,4,5,4,4,4,5,4,5,4,5,4,4,4,5,5,4,4,3,4,5,4,5,5,4,4,5,4,5,4,4,4,3,3,3,4,4,4,4,5,4,3,4,4,4,4,5,2,3,2,2,2,4,4,3,4,4,5,4,4,5,4,5,5,10,7,105260.2,48400.415,35950.555,4.11111111111111,3.42857142857143,4,2.25,3.42857142857143,4.25,4.33333333333333,1,1,1,0,0,1,1
nZoA6Z8oJ1a,z7ANoJ9L,2025-01-07 22:35:13,2025-01-07 22:50:24,911,1,FBzu6b,消费者性格与AI视频广告研究mismatch真人组（Study3）,111.40.18.145,126.6520214,45.7572300,黑龙江省,哈尔滨市,COMPUTER,Windows,WeChat,1280px*800px,0,7,5,2,1,3,4,4,5,4,5,4,4,4,5,4,5,5,5,4,4,4,5,5,4,4,4,4,5,5,5,5,4,4,3,3,4,5,3,4,2,2,1,4,5,5,5,5,4,4,3,5,5,5,5,2,2,1,2,2,4,2,4,4,5,5,4,5,4,4,4,5,10,7,47030.4,62821.1,35311.5,3.77777777777778,1.57142857142857,4.375,1.75,3.14285714285714,5,4.41666666666667,1,0,1,0,0,1,1
WQ2XGYmwOYb,veEX1mJL,2025-01-07 22:27:00,2025-01-07 22:39:44,764,1,B3yiI3,消费者性格与AI视频广告研究真人组（主研究-Study3）,120.228.254.252,113.0087454,28.2141151,湖南省,长沙市,COMPUTER,Windows,WeChat,1280px*720px,1,8,4,2,1,3,4,5,5,5,4,4,5,4,4,5,3,4,5,4,4,5,4,4,5,5,4,4,5,4,5,4,3,4,4,4,2,5,4,4,2,2,1,4,4,4,5,4,4,5,4,4,4,3,3,2,1,2,2,4,4,4,4,4,5,5,4,5,5,3,4,4,8,8,6601.8,39279.2,37442.1,3.55555555555556,1.85714285714286,4.25,1.75,4.28571428571429,3.5,4.33333333333333,1,0,1,0,1,0,1
Xy4rjkWmqq5,0eyk4r97,2025-01-07 22:23:28,2025-01-07 22:36:33,785,1,B3yiI3,消费者性格与AI视频广告研究真人组（主研究-Study3）,117.140.171.87,110.1564735,22.6283449,广西壮族自治区,玉林市,COMPUTER,Windows,WeChat,1536px*864px,1,8,4,2,1,3,4,3,4,4,5,3,4,5,4,4,5,4,2,2,4,4,4,4,3,2,3,2,3,4,4,4,5,4,5,4,4,5,4,3,2,3,2,3,4,4,4,4,3,2,2,4,5,5,3,4,2,3,2,4,3,2,4,2,4,4,3,3,2,2,3,4,8,8,58573.4,42345.5,28366.8,4.22222222222222,3.14285714285714,3.25,2.75,3.71428571428571,4.25,4.08333333333333,1,1,0,1,0,1,0
mNV8qPQ3yOx,xLVRqmRL,2025-01-08 16:40:57,2025-01-08 16:55:07,850,1,iyAfQn,消费者性格与AI视频广告研究真人组（Part2-Study3）,120.225.243.134,117.1107495,36.6472998,山东省,济南市,COMPUTER,Windows,WeChat,1536px*864px,1,8,4,3,1,3,4,4,4,4,4,3,4,4,4,4,4,4,3,3,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,3,4,2,4,2,2,2,4,4,4,4,4,4,3,4,4,4,4,3,3,3,3,2,3,5,3,4,4,4,4,3,3,4,3,4,4,8,8,45153.9,13437.1,29713.2,3.44444444444444,2,3.875,2.75,3.85714285714286,3.75,3.91666666666667,1,0,1,1,1,0,1
Q1k5alWKgnW,5Lwn2P67,2025-01-08 16:27:38,2025-01-08 16:41:58,860,1,iyAfQn,消费者性格与AI视频广告研究真人组（Part2-Study3）,117.139.39.168,107.4918867,31.2079864,四川省,达州市,COMPUTER,Windows,Chrome,1440px*960px,1,8,4,4,1,3,5,5,4,5,5,4,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,2,2,2,1,1,1,1,2,1,1,1,4,5,5,4,4,5,5,5,4,5,5,4,1,1,1,2,4,5,5,4,5,5,5,4,4,5,5,5,5,8,8,106812.5,17334.2,27845.2,1.44444444444444,2,4.625,1.25,4.42857142857143,4.5,4.75,0,0,1,0,1,1,1
WQ2OkQPqm4G,27aW5Wbe,2025-01-08 12:15:40,2025-01-08 12:29:40,840,1,FBzu6b,消费者性格与AI视频广告研究mismatch真人组（Study3）,120.204.174.150,121.4135660,31.6904090,上海市,市辖区,COMPUTER,Windows,Chrome,1920px*1080px,0,8,4,4,1,3,5,4,4,5,4,5,4,4,4,3,3,4,4,3,4,4,3,4,3,5,4,4,4,4,4,3,4,3,2,4,3,4,4,3,1,2,2,4,4,3,4,5,4,5,4,3,3,2,3,2,3,3,2,3,4,5,4,4,4,5,3,3,4,3,4,4,9,8,74171.1,42200.9,47520,3.33333333333333,2.28571428571429,4.125,2.5,4.14285714285714,2.75,4.08333333333333,1,0,0,0,1,0,1
nZokDnZO620,kM1kq6OL,2025-01-08 09:41:18,2025-01-08 09:52:08,650,1,FBzu6b,消费者性格与AI视频广告研究mismatch真人组（Study3）,14.26.146.59,113.7654280,23.0461770,广东省,东莞市,COMPUTER,Windows,Chrome,1500px*1000px,0,8,4,4,1,3,4,5,4,5,4,5,4,5,4,5,4,5,5,4,5,4,4,5,4,5,4,5,4,5,4,5,2,1,2,1,2,1,2,1,2,1,2,4,5,4,5,4,5,5,4,5,4,5,4,2,1,2,1,5,4,5,4,4,5,4,5,4,5,4,5,4,9,8,59138,20491,36262,1.55555555555556,1.42857142857143,4.5,1.5,4.42857142857143,4.5,4.5,0,0,1,0,1,1,1
bo3EkJa0WQX,27alJDOM,2025-01-08 09:13:39,2025-01-08 09:23:58,619,1,FBzu6b,消费者性格与AI视频广告研究mismatch真人组（Study3）,113.117.0.13,116.3848686,23.5401642,广东省,揭阳市,COMPUTER,Windows,Chrome,1920px*1080px,0,8,3,3,1,2,3,2,3,3,4,3,3,3,4,3,2,2,2,2,2,3,2,2,2,3,2,2,2,2,3,3,3,2,3,4,4,4,4,3,4,5,3,3,3,3,4,3,3,3,3,3,5,5,5,3,3,4,3,4,3,2,4,3,2,2,2,2,3,1,3,2,9,8,36406.6,27627.1,29425,3.33333333333333,3.71428571428571,3.125,3.25,3.14285714285714,4.5,2.91666666666667,1,1,0,1,0,1,0
vwkk2q2rmrx,leNjD6re,2025-01-08 07:51:08,2025-01-08 08:04:23,795,1,FBzu6b,消费者性格与AI视频广告研究mismatch真人组（Study3）,58.243.186.230,118.3987463,31.3285542,安徽省,芜湖市,COMPUTER,Windows,WeChat,1536px*960px,0,8,4,2,1,1,5,5,4,4,4,5,5,5,5,5,5,4,4,4,4,4,3,4,5,4,4,4,5,4,5,5,4,4,5,5,5,2,5,5,2,2,2,5,5,5,5,5,5,5,5,5,5,5,3,3,4,2,4,5,5,3,4,4,4,5,4,4,4,5,5,5,9,8,115422.9,40657,28789.1,4.44444444444444,2.14285714285714,5,3.25,4.57142857142857,4.5,4.66666666666667,1,0,1,1,1,1,1
WQ2XR6G2l5P,37K1ggne,2025-01-07 23:58:03,2025-01-08 00:13:18,915,1,FBzu6b,消费者性格与AI视频广告研究mismatch真人组（Study3）,36.21.140.240,120.2158870,30.1966460,浙江省,杭州市,COMPUTER,Windows,Chrome,1440px*900px,0,8,4,2,1,3,4,4,2,5,4,5,4,4,4,4,5,5,4,5,5,5,5,4,4,5,5,4,5,4,5,4,4,5,5,5,4,4,5,5,1,1,1,4,4,4,4,5,5,4,5,5,5,5,5,2,1,2,1,4,4,4,5,4,5,5,4,4,5,4,5,4,9,8,47397.1,21310,29828.2,4.66666666666667,1.71428571428571,4.375,1.5,4.28571428571429,5,4.16666666666667,1,0,1,0,1,1,1
Q1kG0PPNa2W,5M2xzjaL,2025-01-07 23:38:56,2025-01-08 00:10:49,1913,1,FBzu6b,消费者性格与AI视频广告研究mismatch真人组（Study3）,124.119.50.24,86.0379170,44.3060000,新疆维吾尔自治区,自治区直辖县级行政区划,COMPUTER,Windows,Chrome,1536px*864px,0,8,4,2,1,3,5,5,5,4,4,4,4,5,5,5,4,4,5,5,5,5,5,5,4,4,4,4,5,5,4,4,4,4,4,4,4,5,5,5,2,2,2,5,5,4,4,4,5,5,4,4,4,5,5,2,2,1,2,5,5,5,4,5,5,5,5,4,4,5,5,5,9,8,98937.3,241533.5,61648,4.44444444444444,1.85714285714286,4.5,1.75,4.42857142857143,4.5,4.5,1,0,1,0,1,1,1
nZoAZNnbbwN,yevkZ5bM,2025-01-08 00:04:51,2025-01-08 00:26:29,1298,1,FBzu6b,消费者性格与AI视频广告研究mismatch真人组（Study3）,117.132.79.42,118.0876529,36.7532161,山东省,淄博市,COMPUTER,Windows,Chrome,1440px*900px,0,8,4,5,1,3,4,5,4,4,5,4,5,4,5,5,4,5,4,5,5,4,5,4,5,5,4,5,4,4,4,5,4,5,4,4,4,5,4,5,1,2,2,4,5,4,4,4,5,4,4,5,4,4,3,2,2,1,1,3,4,4,5,4,5,5,4,4,5,5,5,4,9,8,86847.9,82547.3,49911.3,4.44444444444444,1.71428571428571,4.25,1.5,4.28571428571429,4,4.5,1,0,1,0,1,1,1
vwkVOloxgrx,G7XnkNBe,2025-01-07 23:17:44,2025-01-07 23:42:56,1512,1,FBzu6b,消费者性格与AI视频广告研究mismatch真人组（Study3）,171.108.93.23,108.3111942,22.8052092,广西壮族自治区,南宁市,COMPUTER,Windows,WeChat,1536px*960px,0,8,4,2,1,3,4,3,4,4,5,3,5,3,3,4,5,3,3,4,4,5,3,4,3,3,2,4,3,4,4,5,4,4,5,5,5,3,4,2,2,2,1,4,3,2,4,4,3,3,4,5,4,5,5,4,2,3,1,3,4,4,5,4,4,5,3,4,3,4,4,5,9,8,89348.9,29974,122865.2,4,3,3.375,2.5,4,4.75,3.83333333333333,1,1,0,0,1,1,0
oGmNdjpO49R,G7XZrvGe,2025-01-07 22:48:12,2025-01-07 23:04:04,952,1,FBzu6b,消费者性格与AI视频广告研究mismatch真人组（Study3）,111.36.129.207,117.1229911,36.1417614,山东省,泰安市,COMPUTER,Windows,Chrome,1280px*720px,0,8,5,5,1,3,3,3,4,4,5,4,4,5,4,4,4,4,4,3,3,4,5,4,5,4,4,4,3,3,5,4,3,3,5,4,3,3,4,4,2,2,1,4,5,4,4,5,5,5,4,3,4,3,2,2,3,3,2,2,4,3,4,4,5,5,3,4,4,4,5,4,9,8,43952.6,57385.8,24881.3,3.66666666666667,1.71428571428571,4.5,2.5,3.42857142857143,3,4,1,0,1,0,0,0,1
WQ2Xp1lv49X,DMxovEQe,2025-01-07 23:17:12,2025-01-07 23:32:52,940,1,B3yiI3,消费者性格与AI视频广告研究真人组（主研究-Study3）,175.16.11.252,126.5683473,43.8546728,吉林省,吉林市,COMPUTER,Windows,Microsoft Edge,1024px*640px,1,9,4,6,1,3,4,5,5,4,4,5,5,4,4,4,5,5,4,5,4,5,5,5,4,4,4,4,4,5,5,4,4,4,5,3,3,2,4,4,2,1,2,5,4,4,5,4,4,4,5,4,5,4,5,5,2,2,2,4,4,4,3,5,5,4,4,5,5,4,5,4,9,9,136208.9,119517.5,38597.8,3.66666666666667,1.57142857142857,4.375,2.75,4.14285714285714,4.5,4.5,1,0,1,1,1,1,1
lAGJNrbjQo5,o7jn9Kd7,2025-01-07 23:04:45,2025-01-07 23:17:03,738,1,B3yiI3,消费者性格与AI视频广告研究真人组（主研究-Study3）,39.149.215.179,113.6482322,34.7492146,河南省,郑州市,COMPUTER,Windows,WeChat,1440px*900px,1,9,4,3,1,3,4,5,5,3,3,5,4,5,4,5,4,4,4,4,5,4,4,5,4,4,3,5,5,4,4,4,4,3,5,2,4,5,4,3,2,1,1,4,5,4,4,5,4,5,3,4,5,3,3,3,5,4,2,4,4,5,5,4,3,5,2,5,4,3,5,4,9,9,20339.6,5111.4,25569.3,3.88888888888889,1.42857142857143,4.25,3.5,4.71428571428571,3.75,4.25,1,0,1,1,1,0,1
Xy4rovpq9xG,5Lwwp9nL,2025-01-07 22:49:14,2025-01-07 23:07:29,1095,1,B3yiI3,消费者性格与AI视频广告研究真人组（主研究-Study3）,119.133.6.219,113.0918938,22.5842050,广东省,江门市,COMPUTER,Windows,WeChat,1920px*1080px,1,9,5,2,1,3,4,3,2,3,4,4,3,2,3,3,4,4,1,2,2,2,3,2,4,2,2,2,2,3,2,3,2,2,2,2,1,3,2,2,2,3,3,3,3,3,3,3,4,4,3,4,4,4,4,1,2,2,2,3,4,2,3,2,3,3,3,2,2,3,4,3,9,9,70548.3,30968.2,30982.7,2,2.71428571428571,3.25,1.75,3.57142857142857,4,3.25,0,1,0,0,0,1,0
lAGyXnQx6yp,oe4XEYme,2025-01-08 18:50:16,2025-01-08 19:10:21,1205,1,iyAfQn,消费者性格与AI视频广告研究真人组（Part2-Study3）,116.20.14.151,112.9042500,23.2976900,广东省,佛山市,COMPUTER,Windows,Chrome,1366px*768px,1,9,4,3,1,3,4,5,4,5,5,4,5,5,4,4,4,4,4,4,4,4,5,5,5,4,4,4,5,5,5,4,1,1,1,2,2,2,2,1,1,1,1,5,5,5,4,4,5,4,4,4,5,5,3,1,1,1,2,4,4,4,4,4,5,5,4,4,5,4,5,5,9,9,81776.8,58388.2,32294.5,1.55555555555556,1,4.5,1.25,4,4.25,4.41666666666667,0,0,1,0,1,1,1
g90X51XrE1n,KLO88xNe,2025-01-08 18:05:36,2025-01-08 18:19:23,827,1,iyAfQn,消费者性格与AI视频广告研究真人组（Part2-Study3）,223.73.103.24,111.9765937,21.8739766,广东省,阳江市,COMPUTER,Windows,WeChat,1536px*864px,1,9,5,3,1,3,5,4,4,5,4,4,4,5,4,4,5,4,4,5,5,4,4,4,5,4,4,2,2,4,4,4,4,2,4,4,2,2,1,2,2,2,1,4,5,4,4,4,5,4,4,4,2,2,2,1,2,2,2,2,4,3,5,4,4,5,4,5,4,4,5,3,9,9,44006.8,69066,29031,2.55555555555556,1.85714285714286,4.25,1.75,3.85714285714286,2.5,4.33333333333333,0,0,1,0,1,0,1
