作答ID,用户ID,开始时间,结束时间,作答时长,作答渠道,发布ID,问卷发布名称,IP,经度,纬度,省份,城市,设备类型,操作系统类型,浏览器类型,屏幕分辨率,Authoritative,Professionalism,HighProfile,Sensational,Group,Type_Influencer,Gender,Education,Age,NativeLanguage,Experience_AI,Familiarity_1,Familiarity_2,Familiarity_3,Cuteness_1,Cuteness_2,Cuteness_3,Popularity_1,Popularity_2,Popularity_3,Reputation_1,Reputation_2,Reputation_3,Professionalism_1,Professionalism_2,Professionalism_3,Relevance_1,Relevance_2,Relevance_3,Relevance_4,Relevance_5,Relevance_6,Relevance_7,Relevance_8,Relevance_9,Persuasiveness_1,Persuasiveness_2,Persuasiveness_3,Persuasiveness_4,Persuasiveness_5,Persuasiveness_6,Persuasiveness_7,Persuasiveness_8,Persuasiveness_9,Excitement_1,Excitement_2,Excitement_3,Excitement_4,Excitement_5,Excitement_6,Excitement_7,Excitement_8,Excitement_9,Referencing_1,Referencing_2,Referencing_3,Referencing_4,Referencing_5,TargetingGap_1,TargetingGap_2,TargetingGap_3,TargetingGap_4,TargetingGap_5,DemonstrativeGap_1,DemonstrativeGap_2,DemonstrativeGap_3,DemonstrativeGap_4,DemonstrativeGap_5,PersuasiveGap_1,PersuasiveGap_2,PersuasiveGap_3,PersuasiveGap_5,PersuasiveGap_6,Engagement_Info1,Engagement_Info2,Engagement_Info3,Engagement_Emotion1,Engagement_Emotion2,Engagement_Emotion3,Engagement_Behaviour1,Engagement_Behaviour2,Engagement_Behaviour3,Recall_Brand,Recall_Influencer,ResponseTime1,ResponseTime2,ResponseTime3,filter_$
Xy4K8Zga9pB,G7XZRdje,2025-01-07 10:04:53,2025-01-07 10:20:10,917,1,YBrAji,消费者性格与AI视频广告研究虚拟组（主研究-Study2）,117.165.40.169,114.9385947,25.8322094,江西省,赣州市,COMPUTER,Windows,Chrome,1366px*768px,0,1,1,0,7,3,2,4,2,1,3,2,3,2,4,4,3,3,3,2,2,2,3,3,2,3,4,4,3,4,4,3,3,2,3,4,3,3,4,4,5,3,4,4,3,4,4,5,3,4,4,3,3,4,3,4,3,3,2,2,3,2,2,3,3,2,3,2,2,3,1,2,2,4,4,5,4,4,5,5,4,4,7,7,19877.1,15586.3,25476,0
mNVXyRg62Pp,xebnrjRe,2025-01-07 09:58:25,2025-01-07 10:12:05,820,1,YBrAji,消费者性格与AI视频广告研究虚拟组（主研究-Study2）,112.224.193.97,117.1107495,36.6472998,山东省,济南市,COMPUTER,Windows,Chrome,1366px*768px,0,1,1,0,7,3,2,5,5,1,3,3,3,4,5,4,4,4,5,4,3,4,5,4,4,5,4,5,4,4,5,4,4,3,5,4,4,4,5,5,4,5,5,4,4,4,5,5,4,3,4,4,3,4,3,4,5,3,2,1,2,1,2,1,1,2,2,2,2,3,3,2,2,4,5,4,4,5,5,4,4,5,7,7,67543.4,61102.6,43593.8,0
WQ2KqKo5AJy,o7jg10zL,2025-01-07 09:56:16,2025-01-07 10:06:17,601,1,YBrAji,消费者性格与AI视频广告研究虚拟组（主研究-Study2）,223.95.21.144,120.5876863,29.9929493,浙江省,绍兴市,COMPUTER,Windows,WeChat,1920px*1080px,0,1,1,0,7,3,2,4,4,1,3,4,5,5,5,4,4,4,4,5,4,4,5,4,4,5,5,4,5,5,4,4,5,5,4,4,4,3,5,5,4,4,5,4,4,5,5,4,4,5,4,4,4,4,5,4,4,4,2,1,2,1,1,2,1,2,2,1,2,4,1,2,2,4,4,5,4,4,4,4,5,4,7,7,83583.9,97183.1,29327.9,0
lAGXmzk1204,Bep3DlwL,2025-01-07 19:40:08,2025-01-07 19:51:41,693,1,6viY3m,消费者性格与AI视频广告研究真人组（主研究-Study2）,111.44.239.198,101.7948264,36.6239731,青海省,西宁市,COMPUTER,Windows,Chrome,1600px*900px,0,1,1,1,8,1,2,4,5,1,3,4,4,4,4,4,3,4,4,5,5,5,5,4,4,5,4,5,4,4,4,5,4,4,4,4,4,3,4,4,4,4,4,3,4,3,4,4,4,4,4,4,3,4,4,3,4,4,3,2,2,3,3,2,2,2,1,2,2,3,4,3,3,4,4,3,4,3,4,4,4,3,8,8,98406.8,70877.2,62991,1
lAGXAllOY5W,xLV90RZ7,2025-01-07 18:18:10,2025-01-07 18:35:03,1013,1,6viY3m,消费者性格与AI视频广告研究真人组（主研究-Study2）,117.182.157.32,109.2271847,23.7271830,广西壮族自治区,来宾市,COMPUTER,Windows,Chrome,1280px*720px,0,1,1,1,8,1,1,3,4,1,3,4,5,5,4,4,5,5,5,5,4,5,5,4,4,5,4,4,5,5,4,4,4,5,4,4,5,5,5,4,4,4,5,5,4,5,5,4,4,4,4,5,4,4,5,5,4,4,2,1,2,1,2,2,1,2,2,1,2,5,1,2,1,4,5,5,5,4,4,4,5,4,8,8,31965.435,12890.015,25427.17,1
Xy4aWBXY8AB,5LwP8O1e,2025-01-07 17:43:21,2025-01-07 18:04:04,1243,1,6viY3m,消费者性格与AI视频广告研究真人组（主研究-Study2）,223.104.122.119,114.3408180,30.5949920,湖北省,武汉市,COMPUTER,Windows,Chrome,1536px*864px,0,1,1,1,8,1,1,3,3,1,3,5,5,4,4,4,3,5,5,4,5,5,5,5,5,4,5,4,5,4,4,4,3,3,4,4,4,5,4,5,4,5,4,4,5,4,5,5,3,4,4,3,3,4,5,3,4,4,2,2,3,2,3,2,2,1,2,3,3,4,3,2,1,4,5,5,4,4,5,4,5,4,8,8,19917.9,25204.2,30665.3,1
vwk49GZbmvn,Ke5ogqn7,2025-01-07 17:03:34,2025-01-07 17:19:49,975,1,6viY3m,消费者性格与AI视频广告研究真人组（主研究-Study2）,117.136.110.109,116.0277030,28.6803220,江西省,南昌市,COMPUTER,Windows,Chrome,1920px*1080px,0,1,1,1,8,1,2,4,2,1,3,4,5,4,2,2,1,3,4,4,5,4,5,4,4,5,2,2,3,4,2,4,2,2,3,2,3,1,2,2,3,3,1,1,3,2,4,2,2,4,4,1,2,4,5,4,5,5,4,4,5,4,4,2,2,1,2,3,4,4,4,5,4,2,4,4,3,2,3,2,3,2,8,8,74878.9,35634.7,54765.8,1
NPXyJKE0XOq,0eyYyQQe,2025-01-07 17:03:02,2025-01-07 17:14:32,690,1,6viY3m,消费者性格与AI视频广告研究真人组（主研究-Study2）,113.26.104.65,111.1390880,37.5153520,山西省,吕梁市,COMPUTER,Windows,Chrome,1920px*1080px,0,1,1,1,8,1,2,5,3,1,3,4,5,5,2,3,3,4,5,5,5,5,4,5,4,5,5,5,4,4,5,5,5,4,4,5,4,4,4,5,5,4,4,4,5,5,4,4,5,4,5,5,5,5,4,5,5,5,2,1,2,2,2,1,2,2,1,2,2,2,2,1,1,5,5,4,5,4,4,5,5,4,8,8,12245.5,6329.8,28240.9,1
Q1kz3VRv8kB,DMxkv3le,2025-01-07 12:56:16,2025-01-07 13:03:12,416,1,6viY3m,消费者性格与AI视频广告研究真人组（主研究-Study2）,36.143.141.17,114.5877040,36.3360750,河北省,邯郸市,COMPUTER,Windows,Chrome,1536px*864px,0,1,1,1,8,1,1,2,5,1,1,5,5,5,2,3,4,5,5,4,5,4,5,4,5,5,4,4,5,3,4,2,2,4,4,4,5,5,4,5,4,5,4,3,4,5,4,5,3,4,5,4,4,4,3,3,4,4,2,3,4,3,2,2,1,1,2,2,3,4,3,2,2,4,5,4,4,5,3,3,4,5,8,8,14211,32356.7,29761.7,1
WQ2Y3qx00NJ,DMxkVEJe,2025-01-07 12:48:51,2025-01-07 12:55:40,409,1,6viY3m,消费者性格与AI视频广告研究真人组（主研究-Study2）,171.92.241.7,103.8259614,30.0688278,四川省,眉山市,COMPUTER,Windows,WeChat,1920px*1080px,0,1,1,1,8,1,1,4,2,1,3,4,4,4,3,3,3,4,4,4,4,4,4,4,4,4,4,3,4,3,3,3,3,4,4,3,3,3,4,4,4,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,4,3,3,3,4,4,4,4,4,4,4,4,3,8,8,10664.6,2055.6,36864,1
NPXNdB6kPzm,5M2yW0ke,2025-01-07 12:26:40,2025-01-07 12:39:14,754,1,6viY3m,消费者性格与AI视频广告研究真人组（主研究-Study2）,220.200.126.117,108.3111942,22.8052092,广西壮族自治区,南宁市,COMPUTER,Windows,Chrome,1280px*720px,0,1,1,1,8,1,2,4,2,1,3,5,4,4,2,2,2,4,5,5,5,5,5,4,4,4,2,2,4,2,2,1,1,2,2,4,4,3,4,3,3,4,4,4,4,3,4,3,3,2,2,2,2,2,2,1,2,2,4,3,4,4,4,2,3,2,2,3,3,4,4,5,4,2,2,2,3,3,4,2,2,2,8,8,17435.3,18493.5,35192.2,1
bo34GYWdA6R,0eyx0R8L,2025-01-07 11:52:23,2025-01-07 12:02:17,594,1,6viY3m,消费者性格与AI视频广告研究真人组（主研究-Study2）,110.81.5.253,118.6469720,24.7358170,福建省,泉州市,COMPUTER,Windows,Chrome,1920px*1080px,0,1,1,1,8,1,2,2,3,1,1,4,4,4,4,4,3,4,4,4,5,5,5,4,4,5,3,3,4,4,3,3,3,4,3,4,4,4,4,3,4,5,4,4,4,4,4,4,4,4,5,5,4,4,4,4,4,4,4,4,4,4,3,2,2,2,1,4,4,4,4,3,4,4,4,4,4,4,4,4,4,5,8,8,145075.9,29552.7,27981.5,1
mNVJOvRy1Yn,kMr9Zbpe,2025-01-07 11:34:57,2025-01-07 11:47:50,773,1,6viY3m,消费者性格与AI视频广告研究真人组（主研究-Study2）,1.193.81.173,113.6482322,34.7492146,河南省,郑州市,COMPUTER,Windows,Chrome,1920px*1080px,0,1,1,1,8,1,2,4,5,1,3,5,4,4,3,2,3,5,4,4,5,5,4,4,4,5,3,4,5,4,4,4,3,3,4,4,4,3,5,5,4,5,4,4,5,4,4,5,5,4,4,5,4,4,4,5,4,4,2,2,3,1,2,2,1,2,3,2,2,2,1,2,2,4,4,5,4,4,5,4,5,5,8,8,76742.9,23057,24660.8,1
lAGYy8wd1rq,p7Y3J2ze,2025-01-07 10:58:12,2025-01-07 11:10:05,713,1,6viY3m,消费者性格与AI视频广告研究真人组（主研究-Study2）,120.229.113.68,113.7397250,23.0225040,广东省,东莞市,COMPUTER,Windows,Chrome,1536px*864px,0,1,1,1,8,1,2,5,6,1,3,4,4,4,2,2,2,4,2,2,5,3,5,4,4,4,3,2,4,2,2,3,1,1,2,4,3,4,2,2,2,2,3,4,2,2,4,2,2,2,2,2,3,3,2,2,4,4,4,3,4,2,2,2,3,4,2,3,3,2,4,2,3,3,2,2,2,3,3,2,2,2,8,8,86172.5,38117.6,28894.9,1
g90Km10pj9n,QL0REdqM,2025-01-07 10:07:19,2025-01-07 11:04:28,3429,1,6viY3m,消费者性格与AI视频广告研究真人组（主研究-Study2）,101.89.119.113,121.4767528,31.2243490,上海市,市辖区,COMPUTER,Windows,Chrome,1920px*1080px,0,1,1,1,8,1,2,4,2,1,2,4,5,4,4,4,5,4,4,5,4,4,5,4,5,5,4,5,4,5,4,4,5,4,5,4,5,4,5,3,4,4,5,4,4,5,5,4,5,5,4,5,5,4,5,4,4,5,2,2,2,3,3,2,1,2,2,4,2,5,2,1,2,4,4,5,4,4,5,4,4,5,8,8,9371.5,4667.5,28323.6,1
Xy4KxvDpwbG,xMoQQaKL,2025-01-07 10:54:23,2025-01-07 11:04:14,591,1,6viY3m,消费者性格与AI视频广告研究真人组（主研究-Study2）,60.222.206.109,110.9979576,35.0556913,山西省,运城市,COMPUTER,Windows,Chrome,1920px*1080px,0,1,1,1,8,1,2,2,5,1,3,5,5,4,3,3,3,5,4,5,5,5,5,5,5,5,4,5,5,4,4,4,4,4,5,4,4,4,5,4,4,5,4,4,4,5,5,4,4,5,5,5,4,5,4,5,4,4,2,1,2,2,2,1,2,2,2,2,2,2,2,1,1,4,4,5,4,5,5,5,5,4,8,8,40244.1,69091.1,35514.1,1
nZo3AmPXYNm,0eyQZqBe,2025-01-07 10:28:58,2025-01-07 10:50:32,1294,1,6viY3m,消费者性格与AI视频广告研究真人组（主研究-Study2）,42.235.21.213,115.6447667,34.3999827,河南省,商丘市,COMPUTER,Windows,Chrome,1920px*1080px,0,1,1,1,8,1,1,4,2,1,3,4,5,4,4,5,5,4,5,4,4,5,5,5,4,5,4,5,5,4,4,5,5,4,5,4,5,5,4,5,4,4,5,4,4,5,4,4,5,4,5,4,5,4,4,5,4,5,2,1,2,2,1,2,1,1,2,2,4,1,2,2,1,4,5,4,5,4,5,4,4,5,8,8,13295.7,2707,23727.1,1
nZo33GQl6Vn,xebnrjRe,2025-01-07 10:12:28,2025-01-07 10:25:58,810,1,6viY3m,消费者性格与AI视频广告研究真人组（主研究-Study2）,112.224.193.97,117.1107495,36.6472998,山东省,济南市,COMPUTER,Windows,Chrome,1366px*768px,0,1,1,1,8,1,2,5,5,1,3,5,5,4,3,4,3,5,4,5,5,5,4,4,4,5,4,5,4,4,5,4,4,4,5,4,4,4,5,5,4,5,5,4,5,4,5,4,4,5,5,5,3,4,4,4,5,4,2,1,2,2,2,1,1,2,1,2,2,4,3,3,2,4,5,5,4,4,5,4,5,4,8,8,49200.4,38037.1,28828.6,1
lAGYYPyRbDp,5LwW6lpL,2025-01-07 10:15:25,2025-01-07 10:24:32,547,1,6viY3m,消费者性格与AI视频广告研究真人组（主研究-Study2）,223.104.79.102,113.9467350,22.5825580,广东省,深圳市,COMPUTER,Windows,Chrome,1281px*720px,0,1,1,1,8,1,1,5,2,1,3,5,4,5,2,1,1,4,3,4,5,3,5,3,4,4,4,4,2,2,4,3,2,2,2,3,3,3,4,4,4,3,3,4,2,2,4,3,2,3,2,2,2,4,4,5,4,4,2,2,2,2,2,1,2,2,3,2,2,3,2,2,2,4,4,4,4,4,3,2,3,2,8,8,23450.1,18421.8,27604.2,1
WQ2KyknOXq4,WLGp8xPe,2025-01-07 10:11:38,2025-01-07 10:19:45,487,1,6viY3m,消费者性格与AI视频广告研究真人组（主研究-Study2）,58.248.80.33,113.3580790,23.0998510,广东省,广州市,COMPUTER,Windows,Chrome,1920px*1080px,0,1,1,1,8,1,2,4,2,1,3,5,5,4,4,3,3,4,5,5,4,5,5,4,4,5,4,5,4,3,4,5,3,4,4,5,4,4,5,4,5,5,4,5,4,5,5,4,3,4,3,3,4,4,5,4,5,5,2,1,2,2,3,1,2,2,1,2,4,4,3,4,2,4,5,5,4,5,5,3,4,4,8,8,14686.9,8211,28601.8,1
NPXK1n21kyb,p7Yk4p0e,2025-01-07 09:53:47,2025-01-07 10:01:14,447,1,6viY3m,消费者性格与AI视频广告研究真人组（主研究-Study2）,115.55.86.13,114.0494693,32.9796577,河南省,驻马店市,COMPUTER,Windows,Firefox,1920px*1080px,0,1,1,1,8,1,1,4,4,1,3,4,5,5,3,4,3,4,5,5,5,5,4,4,4,5,5,4,5,4,5,5,4,4,4,5,4,4,5,5,5,4,4,5,5,4,4,4,5,4,5,4,5,4,4,5,5,4,2,1,1,2,2,1,2,2,1,2,2,3,2,2,2,4,5,5,4,5,5,5,4,5,8,8,27340,35747,28980,1
bo34vq2nmyR,me3WvKoe,2025-01-07 16:52:09,2025-01-07 17:01:40,571,1,jamQJn,消费者性格与AI视频广告研究动漫组（主研究-Study2）,171.106.65.187,108.3111942,22.8052092,广西壮族自治区,南宁市,COMPUTER,Windows,Chrome,1536px*864px,0,1,1,1,8,2,2,5,4,1,3,4,3,5,5,5,3,5,4,5,5,5,5,5,4,5,4,4,5,4,3,3,2,2,4,4,4,5,4,4,5,5,5,5,3,4,3,2,3,4,5,3,3,5,2,1,2,1,2,1,1,1,1,1,1,2,1,2,2,5,5,4,4,3,4,2,2,4,4,1,4,4,8,8,37548.2,23296.8,41860,0
oGmAmlYgj2d,ve89OzdM,2025-01-07 16:07:41,2025-01-07 16:20:20,759,1,jamQJn,消费者性格与AI视频广告研究动漫组（主研究-Study2）,220.172.126.112,105.9444666,26.2412167,贵州省,安顺市,COMPUTER,Windows,Chrome,1920px*1080px,0,1,1,1,8,2,1,3,2,1,3,5,4,4,3,3,4,3,4,5,5,5,5,5,4,5,3,2,5,4,3,4,4,4,4,3,4,3,4,4,4,5,4,4,3,3,4,4,4,4,5,3,3,3,4,4,4,3,2,1,2,4,1,2,1,2,3,2,4,2,1,2,2,5,5,5,3,4,4,5,5,4,8,8,23639.4,15698.9,28477,0
g90aD45Ny95,5Lwwzy9L,2025-01-07 12:22:47,2025-01-07 12:30:10,443,1,jamQJn,消费者性格与AI视频广告研究动漫组（主研究-Study2）,202.192.80.60,113.3893937,23.1565381,广东省,广州市,COMPUTER,Windows,WeChat,1366px*768px,0,1,1,1,8,2,2,4,2,1,3,2,1,4,5,5,3,4,4,5,5,5,5,5,5,5,4,2,4,4,2,3,2,4,4,5,4,4,5,3,4,5,4,4,3,4,5,3,2,4,4,3,3,4,4,3,5,5,2,2,2,1,1,4,1,2,1,2,2,5,4,2,4,2,4,4,4,4,5,5,4,4,8,8,16745.8,23598.9,25459.4,0
lAGYoGAam0g,oe4AdmxM,2025-01-07 11:08:17,2025-01-07 11:28:12,1195,1,jamQJn,消费者性格与AI视频广告研究动漫组（主研究-Study2）,219.138.10.81,112.2294310,30.3327930,湖北省,荆州市,COMPUTER,Windows,Chrome,1920px*1080px,0,1,1,1,8,2,1,5,3,1,3,4,4,5,2,2,1,3,4,4,5,4,4,4,4,5,4,2,3,2,3,3,2,4,4,3,2,3,4,4,4,5,3,3,2,3,4,4,3,4,4,5,2,4,4,3,4,5,4,3,4,4,4,1,2,1,2,1,4,4,4,5,5,3,4,4,4,3,3,4,2,2,8,8,25624.7,24097.8,25298.3,0
Xy4KnwVPgGj,0eyjQa8M,2025-01-07 11:02:43,2025-01-07 11:26:45,1442,1,jamQJn,消费者性格与AI视频广告研究动漫组（主研究-Study2）,119.96.226.159,114.2722650,30.5808680,湖北省,武汉市,COMPUTER,Windows,Chrome,1920px*1080px,0,1,1,1,8,2,1,3,4,1,3,4,5,5,4,4,5,5,4,5,4,4,5,5,4,4,5,5,4,5,4,4,5,4,5,5,4,4,5,3,4,5,4,4,5,4,4,5,4,5,4,4,5,4,5,4,4,5,2,1,1,2,2,2,2,1,2,1,1,4,1,1,2,4,4,5,5,4,4,5,4,5,8,8,9109.2,3828.7,26050.3,0
vwk2d3z3yVn,kMrlYl6L,2025-01-07 10:41:15,2025-01-07 11:03:50,1355,1,jamQJn,消费者性格与AI视频广告研究动漫组（主研究-Study2）,39.144.227.148,104.8068510,25.3086490,贵州省,黔西南布依族苗族自治州,COMPUTER,Windows,Chrome,1366px*768px,0,1,1,1,8,2,2,4,3,1,2,4,3,3,3,4,3,3,4,4,4,4,4,3,4,5,3,2,4,2,3,3,3,2,4,3,3,2,4,3,3,4,4,4,3,3,4,4,3,4,4,3,2,3,4,3,4,4,4,4,3,4,3,2,3,2,2,3,2,3,2,2,4,3,2,3,4,2,3,3,3,4,8,8,45204.5,48782.1,33061.4,0
WQ2K2Nlyqjr,G7Xw4z5M,2025-01-07 10:49:55,2025-01-07 10:57:20,445,1,jamQJn,消费者性格与AI视频广告研究动漫组（主研究-Study2）,222.185.196.66,119.9393911,31.7558433,江苏省,常州市,COMPUTER,Windows,Chrome,1360px*768px,0,1,1,1,8,2,2,3,5,1,3,5,5,4,4,5,3,5,5,4,5,4,4,4,5,5,4,5,5,4,5,4,4,5,4,5,5,4,5,4,4,5,4,5,4,5,5,4,5,4,5,4,4,4,5,4,5,4,2,1,2,1,2,1,2,2,1,5,2,5,2,2,1,5,4,5,4,5,5,4,5,4,8,8,22709.9,15272.7,23167.9,0
oGmw3admJgW,me3gYvne,2025-01-07 10:30:31,2025-01-07 10:41:30,659,1,jamQJn,消费者性格与AI视频广告研究动漫组（主研究-Study2）,123.182.1.94,114.9000407,40.8160914,河北省,张家口市,COMPUTER,Windows,Chrome,1440px*900px,0,1,1,1,8,2,1,5,3,1,3,4,4,5,5,4,3,4,4,5,4,4,5,5,4,5,5,4,4,5,4,4,5,4,5,4,3,3,4,4,5,4,4,5,4,4,5,5,4,5,5,4,4,4,5,4,4,5,2,1,2,2,2,1,2,2,1,2,2,4,2,1,2,5,4,5,4,5,4,4,5,4,8,8,7389.5,26876.9,54807.5,0
WQ2KYAW9AWX,2Md880QM,2025-01-07 10:26:50,2025-01-07 10:36:49,599,1,jamQJn,消费者性格与AI视频广告研究动漫组（主研究-Study2）,39.146.141.202,116.8997440,32.6050580,安徽省,淮南市,COMPUTER,Windows,Chrome,1368px*912px,0,1,1,1,8,2,1,4,3,1,3,4,5,4,2,2,2,5,4,5,5,5,4,5,5,5,2,2,1,2,1,1,2,2,1,2,2,1,2,2,2,3,1,2,3,2,2,1,2,2,3,2,2,2,1,1,2,2,4,4,4,4,5,4,4,5,4,5,5,4,5,5,4,2,2,1,1,1,2,1,2,2,8,8,61091.4,26398.6,33049.1,0
WQ2KYV4YYbG,9LQnYBbe,2025-01-07 10:24:03,2025-01-07 10:35:31,688,1,jamQJn,消费者性格与AI视频广告研究动漫组（主研究-Study2）,120.253.14.242,106.2707305,36.0031632,宁夏回族自治区,固原市,COMPUTER,Windows,WeChat,1920px*1080px,0,1,1,1,8,2,2,5,4,1,3,5,4,4,5,5,5,4,5,5,5,4,4,5,5,4,5,5,5,4,5,5,5,4,5,5,4,5,5,4,5,5,4,5,5,4,5,5,5,4,5,5,4,5,4,5,5,5,1,2,1,2,2,1,1,2,1,1,1,5,1,1,2,5,5,5,4,5,5,5,4,5,8,8,3756.4,23779.5,111639.9,0
WQ2KKXJxPKB,9LQR40Be,2025-01-07 10:12:46,2025-01-07 10:28:17,931,1,jamQJn,消费者性格与AI视频广告研究动漫组（主研究-Study2）,220.160.255.94,118.1680816,26.6361445,福建省,南平市,COMPUTER,Windows,Chrome,1600px*900px,0,1,1,1,8,2,2,4,3,1,3,5,4,5,4,4,3,5,4,5,4,4,5,4,5,5,4,5,5,4,5,4,4,5,4,4,5,4,4,5,4,5,4,4,5,5,4,5,4,5,4,5,4,5,5,4,5,5,2,1,1,1,2,2,1,2,2,1,1,4,1,2,2,5,4,5,4,4,5,4,5,5,8,8,22146.4,21345.2,23832.1,0
g90KKvA5y6w,BMDbn29L,2025-01-07 10:19:24,2025-01-07 10:26:33,429,1,jamQJn,消费者性格与AI视频广告研究动漫组（主研究-Study2）,39.171.229.241,120.5873800,30.0481630,浙江省,绍兴市,COMPUTER,Windows,Chrome,1920px*1080px,0,1,1,1,8,2,1,3,2,1,3,5,4,5,2,3,2,4,5,5,5,4,5,4,5,5,2,4,5,2,2,1,2,1,1,4,2,2,4,2,4,2,5,5,2,4,4,4,2,2,1,2,4,2,4,4,5,5,4,2,4,4,4,2,1,2,1,4,4,5,4,4,5,2,4,4,2,4,5,2,4,1,8,8,10250.6,13143,24397.9,0
WQ2KKn8dpXy,pLzydXk7,2025-01-07 10:09:58,2025-01-07 10:24:42,884,1,jamQJn,消费者性格与AI视频广告研究动漫组（主研究-Study2）,111.56.247.104,111.6730696,40.8170211,内蒙古自治区,呼和浩特市,COMPUTER,Windows,WeChat,1600px*900px,0,1,1,1,8,2,2,4,5,1,3,4,4,4,5,5,5,4,4,5,4,3,4,4,4,5,5,4,5,5,4,4,4,5,5,4,5,5,5,5,5,5,4,4,5,5,4,4,5,5,4,4,4,5,4,4,5,4,2,2,3,4,4,2,1,1,1,3,2,4,2,2,4,5,4,4,4,5,5,4,4,4,8,8,154617,9035.9,23103.9,0
WQ2Ky8dJlkJ,oe4Pr81e,2025-01-07 10:02:35,2025-01-07 10:18:42,967,1,jamQJn,消费者性格与AI视频广告研究动漫组（主研究-Study2）,182.112.64.141,114.6512443,33.6219169,河南省,周口市,COMPUTER,Windows,WeChat,1536px*864px,0,1,1,1,8,2,2,4,2,1,3,4,4,5,4,4,3,5,4,4,4,5,4,4,5,5,4,4,5,3,4,4,3,4,5,4,5,5,5,4,4,5,5,4,4,2,4,4,3,4,4,2,4,4,5,5,4,4,3,2,2,2,2,1,2,1,2,2,3,4,2,2,4,4,5,4,5,4,4,4,3,4,8,8,72046.8,47198.2,28736.9,0
mNVXyWjYlP4,z7Ao1B9e,2025-01-07 09:57:15,2025-01-07 10:09:21,726,1,jamQJn,消费者性格与AI视频广告研究动漫组（主研究-Study2）,223.107.251.71,118.7377507,32.0992691,江苏省,南京市,COMPUTER,Windows,Chrome,1920px*1080px,0,1,1,1,8,2,2,5,4,1,3,5,5,4,5,4,4,4,3,4,5,4,4,5,3,4,4,4,5,4,5,4,4,3,4,4,5,4,5,4,4,5,4,5,4,5,5,4,5,4,5,4,4,4,4,5,4,5,2,1,2,2,2,1,1,2,1,2,2,4,1,2,2,4,4,5,4,3,4,4,5,4,8,8,10774.765,6400.305,26854.42,0
Xy4Kg1xNrbG,G7XZRdje,2025-01-07 09:56:16,2025-01-07 10:04:36,500,1,jamQJn,消费者性格与AI视频广告研究动漫组（主研究-Study2）,117.165.40.169,114.9385947,25.8322094,江西省,赣州市,COMPUTER,Windows,Chrome,1366px*768px,0,1,1,1,8,2,2,4,2,1,3,5,4,4,4,4,3,4,5,4,4,5,5,4,4,5,4,4,5,4,5,4,3,3,4,4,4,5,4,5,4,4,5,4,4,4,5,4,3,4,5,4,4,3,4,3,4,3,3,2,3,2,2,2,1,2,2,2,2,4,1,2,2,4,4,5,4,4,5,4,4,5,8,8,13972.7,13685.5,26251,0
WQ2jwz4pG0G,37KxN6lL,2025-01-07 19:13:32,2025-01-07 19:22:59,567,1,YBrAji,消费者性格与AI视频广告研究虚拟组（主研究-Study2）,114.86.128.17,121.4139560,31.3030950,上海市,市辖区,COMPUTER,Windows,Chrome,1280px*720px,0,1,1,1,8,3,2,5,2,1,3,3,3,4,4,5,4,4,5,4,4,3,4,2,2,3,4,5,4,4,5,4,4,5,4,4,4,5,5,4,5,3,4,4,2,4,4,5,4,3,3,4,4,4,3,4,4,4,2,2,1,3,2,1,2,2,1,2,2,3,2,4,4,4,5,4,4,5,5,4,4,3,8,8,17684,21787.7,24648.3,0
mNVJGEqvGP4,0eyYyQQe,2025-01-07 16:48:48,2025-01-07 16:58:28,580,1,YBrAji,消费者性格与AI视频广告研究虚拟组（主研究-Study2）,113.26.104.65,111.1390880,37.5153520,山西省,吕梁市,COMPUTER,Windows,Chrome,1920px*1080px,0,1,1,1,8,3,2,5,3,1,3,4,5,4,4,5,4,4,4,4,3,3,3,2,1,1,4,5,4,4,5,5,4,4,4,5,4,4,4,5,4,4,4,4,5,5,4,4,4,5,4,4,4,4,5,4,4,4,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,4,5,4,4,5,5,4,5,4,8,8,22223.6,25490.2,38306.2,0
WQ2Yzn3QG0G,yevVrabe,2025-01-07 14:21:01,2025-01-07 14:35:35,874,1,YBrAji,消费者性格与AI视频广告研究虚拟组（主研究-Study2）,111.225.204.202,115.6846780,37.7363798,河北省,衡水市,COMPUTER,Windows,Chrome,1404px*790px,0,1,1,1,8,3,2,4,2,1,3,3,3,2,4,4,5,3,3,4,3,3,4,3,3,3,5,4,4,5,5,5,4,4,4,4,4,4,5,5,5,4,4,4,4,4,5,5,4,5,5,3,3,4,4,5,5,4,2,2,2,2,1,1,1,2,2,2,2,5,2,2,2,4,5,4,5,4,4,4,4,5,8,8,6781.3,4292,27066.7,0
